secs,nsecs,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,q_w,q_x,q_y,q_z
1786198366,131605257,-0.074611984,0.070024108,9.725207772,0.000026269,-0.000175497,0.000200138,0.972167313,0.004208958,0.002381652,-0.234237686
1786198366,136636416,-0.062634492,0.066528213,9.731225726,-0.000064669,-0.000119222,0.000009301,0.972167790,0.004209719,0.002382307,-0.234235764
1786198366,141626048,-0.063773347,0.066584200,9.724019617,-0.000075702,-0.000099797,-0.000014812,0.972167790,0.004209503,0.002382231,-0.234235778
1786198366,146638356,-0.063773347,0.066584200,9.724019617,-0.000084663,-0.000082331,-0.000035904,0.972167790,0.004209283,0.002382175,-0.234235808
1786198366,156603170,-0.063773347,0.066584200,9.724019617,-0.000090656,-0.000063911,-0.000054903,0.972167790,0.004209063,0.002382139,-0.234235868
1786198366,161634040,-0.063773347,0.066584200,9.724019617,-0.000094605,-0.000046458,-0.000069920,0.972167790,0.004208843,0.002382120,-0.234235942
1786198366,166589928,-0.063773347,0.066584200,9.724019617,-0.000094608,-0.000028990,-0.000081909,0.972167730,0.004208626,0.002382118,-0.234236002
1786198366,171607472,-0.067319090,0.062940489,9.723956468,-0.000092672,-0.000010598,-0.000092831,0.972167730,0.004208270,0.002382365,-0.234236106
1786198366,181589659,-0.070948374,0.064067138,9.726352656,-0.000016501,0.000072052,-0.000012410,0.972167253,0.004205382,0.002388055,-0.234237775
1786198366,186604267,-0.070948374,0.064067138,9.726352656,-0.000007216,0.000064469,0.000010914,0.972167253,0.004205213,0.002388577,-0.234237775
1786198366,191608356,-0.070948374,0.064067138,9.726352656,0.000001951,0.000057821,0.000030254,0.972167253,0.004205052,0.002389087,-0.234237760
1786198366,196597199,-0.070948374,0.064067138,9.726352656,0.000010002,0.000052056,0.000043679,0.972167253,0.004204900,0.002389585,-0.234237731
1786198366,201620038,-0.070948374,0.064067138,9.726352656,0.000018895,0.000048200,0.000053196,0.972167313,0.004204757,0.002390072,-0.234237716
1786198366,206618988,-0.072124158,0.061641996,9.727517422,0.000024726,0.000047168,0.000058799,0.972167313,0.004204490,0.002390668,-0.234237671
1786198366,211606585,-0.072124158,0.061641996,9.727517422,0.000026597,0.000048017,0.000063394,0.972167313,0.004204227,0.002391260,-0.234237626
1786198366,221625725,-0.060203101,0.065385575,9.728823690,-0.000015628,0.000014436,0.000057753,0.972167611,0.004202790,0.002394697,-0.234236673
1786198366,226616602,-0.060203101,0.065385575,9.728823690,-0.000000030,0.000010558,0.000051741,0.972167611,0.004202524,0.002394486,-0.234236628
1786198366,231624498,-0.060203101,0.065385575,9.728823690,0.000013558,0.000007684,0.000047695,0.972167611,0.004202272,0.002394270,-0.234236583
1786198366,241593756,-0.060203101,0.065385575,9.728823690,0.000026130,0.000006826,0.000047573,0.972167611,0.004202034,0.002394053,-0.234236538
1786198366,246599253,-0.060308726,0.072565088,9.730112416,0.000034827,0.000005029,0.000051278,0.972167611,0.004202261,0.002393722,-0.234236479
1786198366,251604725,-0.060308726,0.072565088,9.730112416,0.000040670,0.000001355,0.000059755,0.972167671,0.004202491,0.002393389,-0.234236419
1786198366,256638996,-0.060308726,0.072565088,9.730112416,0.000039774,-0.000004251,0.000071971,0.972167671,0.004202716,0.002393055,-0.234236330
1786198366,266607431,-0.066241494,0.074990321,9.719309101,-0.000142454,0.000019118,0.000084419,0.972168028,0.004201579,0.002389585,-0.234234706
1786198366,271589892,-0.066241494,0.074990321,9.719309101,-0.000157587,0.000030338,0.000076255,0.972168088,0.004201753,0.002389669,-0.234234646
1786198366,276624849,-0.066241494,0.074990321,9.719309101,-0.000171697,0.000045451,0.000071117,0.972168088,0.004201913,0.002389771,-0.234234571
1786198366,281629573,-0.069822886,0.072521207,9.721660851,-0.000181811,0.000060590,0.000068956,0.972168088,0.004202000,0.002390087,-0.234234497
1786198366,286581884,-0.069822886,0.072521207,9.721660851,-0.000185094,0.000076705,0.000066893,0.972168088,0.004202086,0.002390416,-0.234234437
1786198366,291620000,-0.069822886,0.072521207,9.721660851,-0.000181520,0.000091887,0.000066838,0.972168148,0.004202177,0.002390758,-0.234234393
1786198366,296612117,-0.069822886,0.072521207,9.721660851,-0.000173078,0.000106099,0.000067790,0.972168148,0.004202278,0.002391111,-0.234234333
1786198366,306603596,-0.081802967,0.068705634,9.727556013,-0.000020921,-0.000102138,-0.000010810,0.972168267,0.004208446,0.002402173,-0.234233662
1786198366,311651381,-0.081802967,0.068705634,9.727556013,-0.000013025,-0.000115397,-0.000025452,0.972168207,0.004208651,0.002403064,-0.234233707
1786198366,316680678,-0.075761967,0.066412392,9.725157486,-0.000002310,-0.000123664,-0.000037971,0.972168207,0.004208645,0.002403585,-0.234233767
1786198366,326630212,-0.075761967,0.066412392,9.725157486,0.000008294,-0.000126012,-0.000047423,0.972168207,0.004208649,0.002404095,-0.234233826
1786198366,331671341,-0.075761967,0.066412392,9.725157486,0.000020799,-0.000122355,-0.000048948,0.972168207,0.004208665,0.002404600,-0.234233886
1786198366,336626354,-0.075761967,0.066412392,9.725157486,0.000033225,-0.000112782,-0.000044549,0.972168148,0.004208696,0.002405112,-0.234233931
1786198366,341640826,-0.075761967,0.066412392,9.725157486,0.000047581,-0.000101184,-0.000034296,0.972168148,0.004208743,0.002405634,-0.234233975
1786198366,346627200,-0.059146482,0.073755682,9.732534333,0.000061863,0.000104224,-0.000029669,0.972168148,0.004211396,0.002403819,-0.234233901
1786198366,351586850,-0.060312435,0.071342509,9.732498080,0.000063262,0.000118304,-0.000028297,0.972168148,0.004211582,0.002403607,-0.234233916
1786198366,356604223,-0.060312435,0.071342509,9.732498080,0.000065573,0.000136227,-0.000025888,0.972168148,0.004211773,0.002403416,-0.234233931
1786198366,366581958,-0.060312435,0.071342509,9.732498080,0.000068824,0.000156031,-0.000022480,0.972168148,0.004211970,0.002403248,-0.234233931
1786198366,371577605,-0.060312435,0.071342509,9.732498080,0.000070035,0.000180566,-0.000019031,0.972168148,0.004212172,0.002403109,-0.234233931
1786198366,376575529,-0.060312435,0.071342509,9.732498080,0.000069253,0.000205889,-0.000017545,0.972168148,0.004212378,0.002402998,-0.234233931
1786198366,381584170,-0.060296474,0.070143921,9.732484047,0.000065487,0.000232938,-0.000018978,0.972168148,0.004212515,0.002402936,-0.234233931
1786198366,391611624,-0.067450515,0.071306594,9.726459076,0.000005441,0.000061858,0.000017890,0.972168148,0.004213203,0.002404498,-0.234233856
1786198366,396599832,-0.067450515,0.071306594,9.726459076,-0.000003788,0.000027367,0.000012300,0.972168148,0.004213404,0.002404657,-0.234233841
1786198366,401570794,-0.067450515,0.071306594,9.726459076,-0.000014949,-0.000004044,0.000007735,0.972168148,0.004213589,0.002404789,-0.234233826
1786198366,406628367,-0.067450515,0.071306594,9.726459076,-0.000030944,-0.000032426,0.000004160,0.972168148,0.004213745,0.002404894,-0.234233826
1786198366,411581905,-0.067450515,0.071306594,9.726459076,-0.000047899,-0.000055807,0.000001641,0.972168148,0.004213875,0.002404976,-0.234233826
1786198366,416617438,-0.071072363,0.074878402,9.724085106,-0.000062864,-0.000076117,0.000000171,0.972168148,0.004214216,0.002405184,-0.234233826
1786198366,421587267,-0.071072363,0.074878402,9.724085106,-0.000075849,-0.000092383,0.000000734,0.972168148,0.004214532,0.002405375,-0.234233826
1786198366,431622964,-0.057958447,0.073759647,9.733740029,-0.000046632,-0.000166549,0.000008548,0.972168148,0.004215599,0.002403700,-0.234233767
1786198366,436663478,-0.057958447,0.073759647,9.733740029,-0.000045510,-0.000155889,0.000014495,0.972168207,0.004215728,0.002403053,-0.234233737
1786198366,441662969,-0.057958447,0.073759647,9.733740029,-0.000042545,-0.000141412,0.000018553,0.972168207,0.004215866,0.002402415,-0.234233692
1786198366,451643220,-0.057958447,0.073759647,9.733740029,-0.000038742,-0.000124175,0.000017795,0.972168207,0.004216015,0.002401786,-0.234233648
1786198366,456649668,-0.059140361,0.072545089,9.733718979,-0.000032211,-0.000102246,0.000011325,0.972168207,0.004216119,0.002401263,-0.234233618
1786198366,461670547,-0.059140361,0.072545089,9.733718979,-0.000025812,-0.000079564,-0.000000921,0.972168207,0.004216239,0.002400749,-0.234233603
1786198366,466624539,-0.059140361,0.072545089,9.733718979,-0.000016636,-0.000054122,-0.000016911,0.972168207,0.004216375,0.002400252,-0.234233603
1786198366,476606638,-0.063888812,0.073751717,9.726507023,0.000095575,0.000097843,-0.000081693,0.972167969,0.004223121,0.002397026,-0.234234735
1786198366,481608810,-0.063888812,0.073751717,9.726507023,0.000091335,0.000098460,-0.000071604,0.972167969,0.004223479,0.002397003,-0.234234795
1786198366,486656073,-0.063888812,0.073751717,9.726507023,0.000083223,0.000097031,-0.000064549,0.972167909,0.004223830,0.002396979,-0.234234825
1786198366,491606306,-0.066248921,0.072545162,9.724080428,0.000071306,0.000091643,-0.000059573,0.972167909,0.004224128,0.002397093,-0.234234884
1786198366,496598045,-0.066248921,0.072545162,9.724080428,0.000055590,0.000082298,-0.000057637,0.972167909,0.004224411,0.002397203,-0.234234944
1786198366,501596854,-0.066248921,0.072545162,9.724080428,0.000037096,0.000067087,-0.000058746,0.972167909,0.004224676,0.002397303,-0.234235004
1786198366,506597098,-0.066248921,0.072545162,9.724080428,0.000018766,0.000046091,-0.000061885,0.972167909,0.004224923,0.002397388,-0.234235063
1786198366,516593658,-0.061532402,0.073735710,9.731320451,0.000071089,-0.000084620,-0.000014579,0.972167730,0.004224080,0.002394699,-0.234235585
1786198366,521632010,-0.061532402,0.073735710,9.731320451,0.000076383,-0.000080390,-0.000022149,0.972167730,0.004224382,0.002394345,-0.234235585
1786198366,526585777,-0.067426012,0.066464277,9.731201168,0.000083636,-0.000082054,-0.000033635,0.972167730,0.004224332,0.002394458,-0.234235629
1786198366,536606511,-0.067426012,0.066464277,9.731201168,0.000093835,-0.000088547,-0.000046083,0.972167730,0.004224291,0.002394557,-0.234235689
1786198366,541630025,-0.067426012,0.066464277,9.731201168,0.000104019,-0.000097938,-0.000059485,0.972167730,0.004224261,0.002394640,-0.234235764
1786198366,546648271,-0.067426012,0.066464277,9.731201168,0.000115076,-0.000105347,-0.000073750,0.972167730,0.004224242,0.002394710,-0.234235853
1786198366,551645116,-0.067426012,0.066464277,9.731201168,0.000126058,-0.000110759,-0.000086942,0.972167671,0.004224233,0.002394767,-0.234235942
1786198366,556636407,-0.054223547,0.065453485,9.730055113,0.000048104,0.000093276,-0.000074756,0.972167373,0.004223587,0.002388435,-0.234237000
1786198366,561597085,-0.062563220,0.064179021,9.726395926,0.000016657,0.000101190,-0.000073598,0.972167373,0.004223337,0.002388491,-0.234237075
1786198366,566640634,-0.062563220,0.064179021,9.726395926,-0.000010703,0.000107188,-0.000071465,0.972167373,0.004223063,0.002388560,-0.234237149
1786198366,576601917,-0.062563220,0.064179021,9.726395926,-0.000032011,0.000111358,-0.000065431,0.972167373,0.004222772,0.002388638,-0.234237209
1786198366,581591313,-0.062563220,0.064179021,9.726395926,-0.000048375,0.000116536,-0.000059360,0.972167313,0.004222469,0.002388725,-0.234237254
1786198366,586584255,-0.062563220,0.064179021,9.726395926,-0.000062761,0.000123635,-0.000054238,0.972167313,0.004222157,0.002388823,-0.234237298
1786198366,591584496,-0.066236670,0.070123995,9.726450890,-0.000076149,0.000131644,-0.000051058,0.972167313,0.004222198,0.002389050,-0.234237343
1786198366,601564860,-0.069837732,0.067630888,9.731203507,0.000038665,0.000005919,-0.000093575,0.972167075,0.004221642,0.002393401,-0.234238327
1786198366,606574330,-0.069837732,0.067630888,9.731203507,0.000047484,-0.000023417,-0.000109014,0.972167075,0.004221679,0.002393714,-0.234238446
1786198366,611604939,-0.069837732,0.067630888,9.731203507,0.000051477,-0.000053563,-0.000120559,0.972167015,0.004221711,0.002393986,-0.234238565
1786198366,616576884,-0.069837732,0.067630888,9.731203507,0.000050672,-0.000081529,-0.000124300,0.972167015,0.004221737,0.002394224,-0.234238699
1786198366,621603268,-0.069837732,0.067630888,9.731203507,0.000049010,-0.000109221,-0.000120269,0.972166955,0.004221755,0.002394430,-0.234238818
1786198366,626578870,-0.061500480,0.071338534,9.731291215,0.000046438,-0.000135725,-0.000111399,0.972166955,0.004221861,0.002394080,-0.234238908
1786198366,631597706,-0.061500480,0.071338534,9.731291215,0.000042867,-0.000157200,-0.000099593,0.972166955,0.004221959,0.002393712,-0.234238997
1786198366,641573469,-0.051949373,0.073863563,9.731370737,-0.000012403,-0.000043757,-0.000120143,0.972166777,0.004223601,0.002384690,-0.234239727
1786198366,646631632,-0.051949373,0.073863563,9.731370737,-0.000003670,-0.000033599,-0.000112501,0.972166777,0.004223703,0.002383802,-0.234239787
1786198366,651622078,-0.051949373,0.073863563,9.731370737,0.000006046,-0.000023407,-0.000101005,0.972166777,0.004223819,0.002382912,-0.234239846
1786198366,661620041,-0.051949373,0.073863563,9.731370737,0.000016653,-0.000012302,-0.000090510,0.972166717,0.004223949,0.002382024,-0.234239876
1786198366,666617224,-0.054248050,0.070295802,9.725313022,0.000024234,0.000000617,-0.000082009,0.972166717,0.004223908,0.002381434,-0.234239921
1786198366,671643431,-0.054248050,0.070295802,9.725313022,0.000028773,0.000016294,-0.000076447,0.972166717,0.004223876,0.002380864,-0.234239966
1786198366,676611820,-0.054248050,0.070295802,9.725313022,0.000028335,0.000032696,-0.000076771,0.972166717,0.004223847,0.002380316,-0.234240010
1786198366,686584050,-0.064984781,0.065333654,9.727599283,-0.000024810,0.000041670,-0.000090641,0.972166419,0.004221593,0.002379880,-0.234241202
1786198366,691583142,-0.064984781,0.065333654,9.727599283,-0.000030339,0.000028718,-0.000093364,0.972166419,0.004221368,0.002380009,-0.234241292
1786198366,696575923,-0.064984781,0.065333654,9.727599283,-0.000033873,0.000016880,-0.000093125,0.972166419,0.004221136,0.002380128,-0.234241381
1786198366,701574190,-0.066272310,0.071298591,9.728866959,-0.000036471,0.000009013,-0.000091844,0.972166359,0.004221269,0.002380232,-0.234241456
1786198366,706576782,-0.066272310,0.071298591,9.728866959,-0.000038074,0.000002205,-0.000088602,0.972166359,0.004221401,0.002380332,-0.234241545
1786198366,711613296,-0.066272310,0.071298591,9.728866959,-0.000038640,-0.000005474,-0.000082470,0.972166300,0.004221530,0.002380423,-0.234241605
1786198366,716605795,-0.066272310,0.071298591,9.728866959,-0.000039153,-0.000016027,-0.000076416,0.972166300,0.004221655,0.002380504,-0.234241679
1786198366,726586231,-0.063723043,0.060555273,9.727546658,0.000007408,-0.000183493,0.000053210,0.972166240,0.004218011,0.002382440,-0.234242111
1786198366,731607323,-0.063723043,0.060555273,9.727546658,0.000011173,-0.000172713,0.000058964,0.972166240,0.004217517,0.002382349,-0.234242052
1786198366,736577545,-0.063796736,0.065337628,9.728804979,0.000014908,-0.000162994,0.000062732,0.972166240,0.004217286,0.002382207,-0.234241992
1786198366,746615044,-0.063796736,0.065337628,9.728804979,0.000016638,-0.000152412,0.000064536,0.972166240,0.004217057,0.002382076,-0.234241933
1786198366,751584853,-0.063796736,0.065337628,9.728804979,0.000018332,-0.000141920,0.000064389,0.972166300,0.004216833,0.002381955,-0.234241888
1786198366,756624729,-0.063796736,0.065337628,9.728804979,0.000015162,-0.000131539,0.000064192,0.972166300,0.004216606,0.002381845,-0.234241828
1786198366,761610886,-0.063796736,0.065337628,9.728804979,0.000010061,-0.000119255,0.000065948,0.972166300,0.004216375,0.002381749,-0.234241769
1786198366,766593175,-0.066310363,0.074906341,9.727710380,-0.000015426,0.000165272,0.000016109,0.972166479,0.004219797,0.002380514,-0.234241053
1786198366,771608010,-0.067414865,0.070131998,9.724045345,-0.000020597,0.000181732,0.000009463,0.972166479,0.004219920,0.002380845,-0.234241039
1786198366,776588613,-0.067414865,0.070131998,9.724045345,-0.000030518,0.000194187,0.000003708,0.972166479,0.004220036,0.002381189,-0.234241039
1786198366,786624936,-0.067414865,0.070131998,9.724045345,-0.000040282,0.000202751,0.000000830,0.972166479,0.004220144,0.002381542,-0.234241039
1786198366,791581800,-0.067414865,0.070131998,9.724045345,-0.000051874,0.000207366,-0.000002114,0.972166479,0.004220240,0.002381900,-0.234241039
1786198366,796622702,-0.067414865,0.070131998,9.724045345,-0.000064340,0.000208028,-0.000007058,0.972166479,0.004220324,0.002382260,-0.234241039
1786198366,801610610,-0.067443096,0.073751753,9.721687748,-0.000077692,0.000205726,-0.000013976,0.972166479,0.004220560,0.002382573,-0.234241053
1786198366,811606709,-0.065122318,0.074910343,9.728917245,-0.000229513,-0.000100456,-0.000047760,0.972166300,0.004223166,0.002386113,-0.234241560
1786198366,816604293,-0.065122318,0.074910343,9.728917245,-0.000221272,-0.000117344,-0.000047730,0.972166300,0.004223238,0.002386016,-0.234241605
1786198366,821619017,-0.065122318,0.074910343,9.728917245,-0.000209209,-0.000131152,-0.000045672,0.972166300,0.004223317,0.002385902,-0.234241650
1786198366,826645762,-0.065122318,0.074910343,9.728917245,-0.000191353,-0.000144786,-0.000041622,0.972166300,0.004223413,0.002385771,-0.234241694
1786198366,831606410,-0.065122318,0.074910343,9.728917245,-0.000168747,-0.000157322,-0.000037526,0.972166300,0.004223530,0.002385623,-0.234241724
1786198366,836619960,-0.062674966,0.072569117,9.726498837,-0.000140457,-0.000169761,-0.000035330,0.972166300,0.004223513,0.002385363,-0.234241754
1786198366,841594602,-0.062674966,0.072569117,9.726498837,-0.000112368,-0.000180234,-0.000035055,0.972166300,0.004223522,0.002385084,-0.234241784
1786198366,851635934,-0.059101002,0.072593073,9.728918415,0.000098149,-0.000078637,-0.000130181,0.972166121,0.004223388,0.002379285,-0.234242350
1786198366,856635045,-0.059101002,0.072593073,9.728918415,0.000086360,-0.000060331,-0.000150701,0.972166121,0.004223582,0.002378880,-0.234242499
1786198366,861644932,-0.059101002,0.072593073,9.728918415,0.000074685,-0.000042043,-0.000167235,0.972166061,0.004223770,0.002378493,-0.234242648
1786198366,871624112,-0.059101002,0.072593073,9.728918415,0.000062171,-0.000025744,-0.000180816,0.972166002,0.004223951,0.002378123,-0.234242812
1786198366,876608825,-0.063898642,0.073739712,9.727708041,0.000050763,-0.000010414,-0.000190452,0.972166002,0.004224249,0.002378022,-0.234243006
1786198366,881610197,-0.063898642,0.073739712,9.727708041,0.000037586,0.000002985,-0.000194268,0.972165942,0.004224539,0.002377936,-0.234243199
1786198366,886589847,-0.063898642,0.073739712,9.727708041,0.000022616,0.000016403,-0.000192261,0.972165883,0.004224818,0.002377867,-0.234243393
1786198366,896580900,-0.067408744,0.068921414,9.725229991,-0.000057050,0.000015069,-0.000088728,0.972165406,0.004226900,0.002379391,-0.234245315
1786198366,901578511,-0.067408744,0.068921414,9.725229991,-0.000052284,-0.000020893,-0.000089790,0.972165406,0.004226877,0.002379558,-0.234245420
1786198366,906612068,-0.067408744,0.068921414,9.725229991,-0.000050441,-0.000056692,-0.000089908,0.972165346,0.004226846,0.002379686,-0.234245509
1786198366,911617499,-0.070950777,0.066500301,9.722782347,-0.000052481,-0.000091351,-0.000088108,0.972165346,0.004226726,0.002379976,-0.234245613
1786198366,916593508,-0.070950777,0.066500301,9.722782347,-0.000059370,-0.000123918,-0.000084397,0.972165346,0.004226592,0.002380229,-0.234245718
1786198366,921605090,-0.070950777,0.066500301,9.722782347,-0.000069196,-0.000150478,-0.000077728,0.972165287,0.004226444,0.002380452,-0.234245792
1786198366,926581257,-0.070950777,0.066500301,9.722782347,-0.000080890,-0.000175903,-0.000068186,0.972165287,0.004226279,0.002380648,-0.234245867
1786198366,936585849,-0.063796736,0.065337628,9.728804979,0.000033130,-0.000215944,0.000062863,0.972165346,0.004222387,0.002378566,-0.234245613
1786198366,941585144,-0.063796736,0.065337628,9.728804979,0.000060088,-0.000200730,0.000074699,0.972165406,0.004222196,0.002378380,-0.234245554
1786198366,946590463,-0.061510310,0.071326538,9.732492233,0.000085857,-0.000180750,0.000086543,0.972165406,0.004222328,0.002377998,-0.234245449
1786198366,956634633,-0.061510310,0.071326538,9.732492233,0.000110507,-0.000158922,0.000099320,0.972165406,0.004222488,0.002377633,-0.234245345
1786198366,961629558,-0.061510310,0.071326538,9.732492233,0.000132119,-0.000136249,0.000112989,0.972165465,0.004222674,0.002377287,-0.234245241
1786198366,966603779,-0.061510310,0.071326538,9.732492233,0.000147730,-0.000109877,0.000126590,0.972165465,0.004222881,0.002376963,-0.234245107
1786198366,971907943,-0.061510310,0.071326538,9.732492233,0.000157374,-0.000080813,0.000139139,0.972165525,0.004223104,0.002376665,-0.234244958
1786198366,976593232,-0.064965101,0.065357646,9.725198416,0.000111419,0.000097229,-0.000005459,0.972165704,0.004219650,0.002377873,-0.234244213
1786198366,981611499,-0.072084799,0.061689980,9.722716858,0.000113778,0.000100752,-0.000000486,0.972165704,0.004219515,0.002378431,-0.234244227
1786198366,986565652,-0.072084799,0.061689980,9.722716858,0.000112280,0.000105253,0.000008319,0.972165704,0.004219381,0.002378991,-0.234244227
1786198366,996592716,-0.072084799,0.061689980,9.722716858,0.000108875,0.000109746,0.000019002,0.972165704,0.004219246,0.002379552,-0.234244227
1786198367,1587027,-0.072084799,0.061689980,9.722716858,0.000103636,0.000111335,0.000032476,0.972165704,0.004219108,0.002380112,-0.234244213
1786198367,6558650,-0.072084799,0.061689980,9.722716858,0.000098473,0.000110004,0.000045836,0.972165704,0.004218966,0.002380670,-0.234244183
1786198367,11577403,-0.072084799,0.061689980,9.722716858,0.000091476,0.000103803,0.000059030,0.972165704,0.004218815,0.002381223,-0.234244138
1786198367,21561646,-0.069846265,0.071274635,9.726447381,-0.000060661,-0.000153688,0.000021696,0.972165883,0.004218788,0.002385441,-0.234243378
1786198367,26592207,-0.069846265,0.071274635,9.726447381,-0.000063087,-0.000164621,0.000020400,0.972165883,0.004218885,0.002385560,-0.234243363
1786198367,31558088,-0.069846265,0.071274635,9.726447381,-0.000067429,-0.000175504,0.000020060,0.972165883,0.004218974,0.002385667,-0.234243348
1786198367,36590128,-0.069846265,0.071274635,9.726447381,-0.000074662,-0.000186368,0.000019691,0.972165883,0.004219051,0.002385763,-0.234243333
1786198367,41600723,-0.069846265,0.071274635,9.726447381,-0.000084837,-0.000193330,0.000019356,0.972165883,0.004219115,0.002385851,-0.234243318
1786198367,46580482,-0.067450515,0.071306594,9.726459076,-0.000099859,-0.000200370,0.000016059,0.972165883,0.004219132,0.002385809,-0.234243304
1786198367,51572053,-0.067450515,0.071306594,9.726459076,-0.000114899,-0.000203529,0.000010900,0.972165942,0.004219133,0.002385768,-0.234243304
1786198367,61615993,-0.062553381,0.064191017,9.725196077,-0.000025912,0.000071751,0.000023199,0.972165942,0.004216542,0.002382435,-0.234243318
1786198367,66600600,-0.062553381,0.064191017,9.725196077,-0.000025009,0.000092978,0.000035084,0.972165942,0.004216259,0.002382499,-0.234243289
1786198367,71569741,-0.062553381,0.064191017,9.725196077,-0.000025004,0.000111210,0.000048793,0.972165942,0.004215986,0.002382581,-0.234243244
1786198367,81597457,-0.062553381,0.064191017,9.725196077,-0.000022034,0.000125486,0.000061431,0.972165942,0.004215722,0.002382677,-0.234243184
1786198367,86606900,-0.063805269,0.068981357,9.724048854,-0.000018025,0.000134849,0.000073938,0.972166002,0.004215737,0.002382787,-0.234243125
1786198367,91604112,-0.063805269,0.068981357,9.724048854,-0.000012036,0.000138309,0.000083398,0.972166002,0.004215759,0.002382899,-0.234243050
1786198367,96579849,-0.063805269,0.068981357,9.724048854,-0.000006053,0.000137815,0.000089836,0.972166002,0.004215786,0.002383009,-0.234242961
1786198367,106637778,-0.058987959,0.067858701,9.722859530,0.000008461,0.000002450,0.000030084,0.972166359,0.004215840,0.002383273,-0.234241620
1786198367,111641351,-0.058987959,0.067858701,9.722859530,-0.000004081,-0.000012438,0.000020831,0.972166359,0.004215706,0.002382978,-0.234241590
1786198367,116619187,-0.058987959,0.067858701,9.722859530,-0.000019488,-0.000027305,0.000010624,0.972166359,0.004215555,0.002382677,-0.234241560
1786198367,121658092,-0.063779469,0.067794765,9.722834972,-0.000037686,-0.000043067,0.000002363,0.972166359,0.004215445,0.002382632,-0.234241560
1786198367,126686868,-0.063779469,0.067794765,9.722834972,-0.000054883,-0.000056833,-0.000007757,0.972166359,0.004215316,0.002382578,-0.234241575
1786198367,131633284,-0.063779469,0.067794765,9.722834972,-0.000069095,-0.000070514,-0.000018766,0.972166359,0.004215172,0.002382515,-0.234241590
1786198367,136675088,-0.063779469,0.067794765,9.722834972,-0.000079385,-0.000082138,-0.000029648,0.972166359,0.004215016,0.002382443,-0.234241620
1786198367,146628551,-0.056690578,0.067770700,9.734873219,-0.000019306,-0.000070078,-0.000003819,0.972166300,0.004211870,0.002374890,-0.234241784
1786198367,151655851,-0.056690578,0.067770700,9.734873219,-0.000012410,-0.000065672,0.000001187,0.972166300,0.004211630,0.002374307,-0.234241769
1786198367,156626830,-0.057903127,0.072609043,9.728925431,-0.000005589,-0.000061343,0.000003255,0.972166300,0.004211754,0.002373799,-0.234241754
1786198367,166650022,-0.057903127,0.072609043,9.728925431,-0.000001743,-0.000057107,0.000003342,0.972166359,0.004211882,0.002373292,-0.234241754
1786198367,171657378,-0.057903127,0.072609043,9.728925431,0.000000994,-0.000050083,-0.000001389,0.972166359,0.004212016,0.002372789,-0.234241739
1786198367,176672153,-0.057903127,0.072609043,9.728925431,-0.000001250,-0.000042309,-0.000012926,0.972166359,0.004212149,0.002372296,-0.234241739
1786198367,181645622,-0.057903127,0.072609043,9.728925431,-0.000008488,-0.000030859,-0.000030217,0.972166359,0.004212276,0.002371820,-0.234241754
1786198367,186615302,-0.069810634,0.070100039,9.724032481,-0.000031542,0.000041955,-0.000256198,0.972165763,0.004215475,0.002373670,-0.234244138
1786198367,191624351,-0.069794664,0.068901451,9.724017279,-0.000028108,0.000020426,-0.000255230,0.972165704,0.004215520,0.002373979,-0.234244406
1786198367,196593275,-0.069794664,0.068901451,9.724017279,-0.000028509,0.000000037,-0.000248467,0.972165644,0.004215561,0.002374273,-0.234244660
1786198367,206573533,-0.069794664,0.068901451,9.724017279,-0.000030751,-0.000021134,-0.000235950,0.972165585,0.004215594,0.002374544,-0.234244898
1786198367,211625028,-0.069794664,0.068901451,9.724017279,-0.000031986,-0.000041163,-0.000220559,0.972165525,0.004215622,0.002374795,-0.234245121
1786198367,216588098,-0.069794664,0.068901451,9.724017279,-0.000033140,-0.000062978,-0.000202363,0.972165465,0.004215643,0.002375024,-0.234245330
1786198367,221587926,-0.066185068,0.067750811,9.724021956,-0.000033334,-0.000083702,-0.000184233,0.972165406,0.004215559,0.002375067,-0.234245509
1786198367,231598634,-0.062573060,0.064167025,9.727596944,-0.000016862,-0.000198027,-0.000064434,0.972165108,0.004211511,0.002374775,-0.234246671
1786198367,236630289,-0.062573060,0.064167025,9.727596944,-0.000014943,-0.000198148,-0.000072843,0.972165108,0.004211180,0.002374565,-0.234246746
1786198367,241634340,-0.062573060,0.064167025,9.727596944,-0.000014984,-0.000195325,-0.000078272,0.972165108,0.004210851,0.002374357,-0.234246820
1786198367,251584166,-0.062573060,0.064167025,9.727596944,-0.000015083,-0.000186638,-0.000080668,0.972165108,0.004210523,0.002374158,-0.234246895
1786198367,256584925,-0.062573060,0.064167025,9.727596944,-0.000018165,-0.000172169,-0.000081048,0.972165108,0.004210194,0.002373974,-0.234246969
1786198367,261608578,-0.057813472,0.066628118,9.727651908,-0.000022247,-0.000151887,-0.000077461,0.972165108,0.004209935,0.002373517,-0.234247029
1786198367,266589163,-0.057813472,0.066628118,9.727651908,-0.000027326,-0.000124832,-0.000068940,0.972165108,0.004209673,0.002373083,-0.234247088
1786198367,271615024,-0.071061408,0.068801491,9.732412711,-0.000064714,0.000111582,0.000085222,0.972165227,0.004206135,0.002374574,-0.234246314
